idx	window_id	header	cluster
1740	X02573.1_w50	X02573.1_w50	21
1741	X02573.1_w100	X02573.1_w100	-1
1742	X02573.1_w130	X02573.1_w130	21
1743	X02572.1_w0	X02572.1_w0	21
1744	X02572.1_w50	X02572.1_w50	21
1745	X02572.1_w100	X02572.1_w100	21
1746	X02572.1_w122	X02572.1_w122	21
1747	X02574.1_w0	X02574.1_w0	21
1748	X02574.1_w50	X02574.1_w50	15
1749	X02574.1_w100	X02574.1_w100	-1
1750	X02574.1_w133	X02574.1_w133	21
1751	Z11478.1_w0	Z11478.1_w0	21
1752	Z11478.1_w50	Z11478.1_w50	21
1753	Z11478.1_w100	Z11478.1_w100	15
1754	Z11478.1_w150	Z11478.1_w150	21
1755	Z11478.1_w161	Z11478.1_w161	21
1756	X51811.1_w0	X51811.1_w0	15
1757	X51811.1_w50	X51811.1_w50	15
1758	X51811.1_w100	X51811.1_w100	15
1759	X51811.1_w150	X51811.1_w150	15
1760	X51811.1_w200	X51811.1_w200	15
1761	X51811.1_w250	X51811.1_w250	15
1762	X51811.1_w300	X51811.1_w300	15
1763	X51811.1_w350	X51811.1_w350	15
1764	X51811.1_w400	X51811.1_w400	-1
1765	X51811.1_w450	X51811.1_w450	15
1766	X51811.1_w500	X51811.1_w500	15
1767	X51811.1_w550	X51811.1_w550	-1
1768	X51811.1_w583	X51811.1_w583	15
1769	X51812.1_w0	X51812.1_w0	-1
1770	X51812.1_w50	X51812.1_w50	15
1771	X51812.1_w100	X51812.1_w100	21
1772	X51812.1_w150	X51812.1_w150	15
1773	X51812.1_w200	X51812.1_w200	-1
1774	X51812.1_w250	X51812.1_w250	15
1775	X51812.1_w300	X51812.1_w300	15
1776	X51812.1_w350	X51812.1_w350	-1
1777	X51812.1_w400	X51812.1_w400	-1
1778	X51812.1_w450	X51812.1_w450	-1
1779	X51812.1_w500	X51812.1_w500	16
1780	X51812.1_w547	X51812.1_w547	-1
1781	X51813.1_w0	X51813.1_w0	-1
1782	X51813.1_w50	X51813.1_w50	17
1783	X51813.1_w100	X51813.1_w100	-1
1784	X51813.1_w150	X51813.1_w150	16
1785	X51813.1_w200	X51813.1_w200	17
1786	X51813.1_w250	X51813.1_w250	17
1787	X51813.1_w300	X51813.1_w300	-1
1788	X51813.1_w350	X51813.1_w350	-1
1789	X51813.1_w400	X51813.1_w400	16
1790	X51813.1_w450	X51813.1_w450	-1
1791	X51813.1_w500	X51813.1_w500	-1
1792	X51813.1_w550	X51813.1_w550	16
1793	X51813.1_w600	X51813.1_w600	17
1794	X51813.1_w640	X51813.1_w640	16
1795	X51814.1_w0	X51814.1_w0	-1
1796	X51814.1_w50	X51814.1_w50	16
1797	X51814.1_w100	X51814.1_w100	-1
1798	X51814.1_w150	X51814.1_w150	-1
1799	X51814.1_w200	X51814.1_w200	-1
1800	X51814.1_w250	X51814.1_w250	-1
1801	X51814.1_w300	X51814.1_w300	16
1802	X51814.1_w350	X51814.1_w350	17
1803	X51814.1_w400	X51814.1_w400	17
1804	X51814.1_w450	X51814.1_w450	16
1805	X51814.1_w491	X51814.1_w491	17
1806	X51815.1_w0	X51815.1_w0	17
1807	X51815.1_w50	X51815.1_w50	17
1808	X51815.1_w100	X51815.1_w100	17
1809	X51815.1_w150	X51815.1_w150	-1
1810	X51815.1_w200	X51815.1_w200	-1
1811	X51815.1_w250	X51815.1_w250	17
1812	X51815.1_w300	X51815.1_w300	16
1813	X51815.1_w350	X51815.1_w350	-1
1814	X51815.1_w400	X51815.1_w400	17
1815	X51815.1_w450	X51815.1_w450	17
1816	X51815.1_w500	X51815.1_w500	17
1817	X51815.1_w502	X51815.1_w502	-1
1818	Z11463.1_w0	Z11463.1_w0	17
1819	Z11463.1_w50	Z11463.1_w50	17
1820	Z11463.1_w100	Z11463.1_w100	-1
1821	Z11463.1_w150	Z11463.1_w150	17
1822	Z11463.1_w160	Z11463.1_w160	-1
1823	X54368.1_w0	X54368.1_w0	17
1824	X54368.1_w50	X54368.1_w50	-1
1825	X54368.1_w100	X54368.1_w100	17
1826	X54368.1_w150	X54368.1_w150	16
1827	X54368.1_w200	X54368.1_w200	-1
1828	X54368.1_w250	X54368.1_w250	16
1829	X54368.1_w300	X54368.1_w300	-1
1830	X54368.1_w350	X54368.1_w350	17
1831	X54368.1_w400	X54368.1_w400	-1
1832	X54368.1_w450	X54368.1_w450	17
1833	X54368.1_w500	X54368.1_w500	16
1834	X54368.1_w550	X54368.1_w550	17
1835	X54368.1_w600	X54368.1_w600	17
1836	X54368.1_w650	X54368.1_w650	-1
1837	X54368.1_w700	X54368.1_w700	-1
1838	X54368.1_w750	X54368.1_w750	17
1839	X54368.1_w800	X54368.1_w800	-1
1840	X54368.1_w850	X54368.1_w850	-1
1841	X54368.1_w900	X54368.1_w900	-1
1842	X54368.1_w950	X54368.1_w950	17
1843	X54368.1_w1000	X54368.1_w1000	-1
1844	X54368.1_w1050	X54368.1_w1050	-1
1845	X54368.1_w1100	X54368.1_w1100	-1
1846	X54368.1_w1150	X54368.1_w1150	-1
1847	X54368.1_w1200	X54368.1_w1200	16
1848	X54368.1_w1250	X54368.1_w1250	-1
1849	X54368.1_w1300	X54368.1_w1300	-1
1850	X54368.1_w1328	X54368.1_w1328	-1
1851	X54369.1_w0	X54369.1_w0	-1
1852	X54369.1_w50	X54369.1_w50	-1
1853	X54369.1_w100	X54369.1_w100	-1
1854	X54369.1_w150	X54369.1_w150	-1
1855	X54369.1_w200	X54369.1_w200	14
1856	X54369.1_w250	X54369.1_w250	14
1857	X54369.1_w300	X54369.1_w300	-1
1858	X54369.1_w350	X54369.1_w350	-1
1859	X54369.1_w400	X54369.1_w400	-1
1860	X54369.1_w450	X54369.1_w450	14
1861	X54369.1_w500	X54369.1_w500	14
1862	X54369.1_w550	X54369.1_w550	14
1863	X54369.1_w600	X54369.1_w600	14
1864	X54369.1_w650	X54369.1_w650	14
1865	X54369.1_w700	X54369.1_w700	-1
1866	X54369.1_w750	X54369.1_w750	-1
1867	X54369.1_w800	X54369.1_w800	-1
1868	X54369.1_w850	X54369.1_w850	-1
1869	X54369.1_w900	X54369.1_w900	-1
1870	X54369.1_w950	X54369.1_w950	-1
1871	X54369.1_w1000	X54369.1_w1000	-1
1872	X54369.1_w1050	X54369.1_w1050	-1
1873	X54369.1_w1100	X54369.1_w1100	14
1874	X54369.1_w1150	X54369.1_w1150	14
1875	X54369.1_w1200	X54369.1_w1200	14
1876	X54369.1_w1250	X54369.1_w1250	14
1877	X54369.1_w1300	X54369.1_w1300	14
1878	X54369.1_w1350	X54369.1_w1350	-1
1879	X54369.1_w1400	X54369.1_w1400	-1
1880	X54369.1_w1450	X54369.1_w1450	14
1881	X54369.1_w1500	X54369.1_w1500	14
1882	X54369.1_w1550	X54369.1_w1550	14
1883	X54369.1_w1552	X54369.1_w1552	-1
1884	X54370.1_w0	X54370.1_w0	-1
1885	X54370.1_w50	X54370.1_w50	14
1886	X54370.1_w100	X54370.1_w100	14
1887	X54370.1_w150	X54370.1_w150	-1
1888	X54370.1_w200	X54370.1_w200	14
1889	X54370.1_w250	X54370.1_w250	14
1890	X54370.1_w300	X54370.1_w300	-1
1891	X54370.1_w350	X54370.1_w350	19
1892	X54370.1_w400	X54370.1_w400	-1
1893	X54370.1_w450	X54370.1_w450	19
1894	X54370.1_w500	X54370.1_w500	19
1895	X54370.1_w550	X54370.1_w550	14
1896	X54370.1_w600	X54370.1_w600	19
1897	X54370.1_w650	X54370.1_w650	-1
1898	X54370.1_w700	X54370.1_w700	-1
1899	X54370.1_w750	X54370.1_w750	-1
1900	X54370.1_w800	X54370.1_w800	-1
1901	X54370.1_w850	X54370.1_w850	-1
1902	X54370.1_w900	X54370.1_w900	-1
1903	X54370.1_w950	X54370.1_w950	20
1904	X54370.1_w1000	X54370.1_w1000	20
1905	X54370.1_w1050	X54370.1_w1050	19
1906	X54370.1_w1100	X54370.1_w1100	19
1907	X54370.1_w1150	X54370.1_w1150	19
1908	X54370.1_w1200	X54370.1_w1200	19
1909	X54370.1_w1250	X54370.1_w1250	19
1910	X54370.1_w1300	X54370.1_w1300	19
1911	X54370.1_w1350	X54370.1_w1350	19
1912	X54370.1_w1400	X54370.1_w1400	19
1913	X54370.1_w1450	X54370.1_w1450	-1
1914	X54370.1_w1500	X54370.1_w1500	20
1915	X54370.1_w1550	X54370.1_w1550	20
1916	X54370.1_w1600	X54370.1_w1600	-1
1917	X54370.1_w1650	X54370.1_w1650	20
1918	X54370.1_w1700	X54370.1_w1700	-1
1919	X54370.1_w1750	X54370.1_w1750	20
1920	X54370.1_w1800	X54370.1_w1800	20
1921	X54370.1_w1850	X54370.1_w1850	20
1922	X54370.1_w1900	X54370.1_w1900	-1
1923	X54370.1_w1950	X54370.1_w1950	20
1924	X54370.1_w2000	X54370.1_w2000	20
1925	X54370.1_w2050	X54370.1_w2050	-1
1926	X54370.1_w2100	X54370.1_w2100	-1
1927	X54370.1_w2150	X54370.1_w2150	-1
1928	X54370.1_w2200	X54370.1_w2200	20
1929	X54370.1_w2234	X54370.1_w2234	20
1930	X54371.1_w0	X54371.1_w0	20
1931	X54371.1_w50	X54371.1_w50	-1
1932	X54371.1_w100	X54371.1_w100	20
1933	X54371.1_w150	X54371.1_w150	-1
1934	X54371.1_w200	X54371.1_w200	-1
1935	X54371.1_w250	X54371.1_w250	-1
1936	X54371.1_w300	X54371.1_w300	-1
1937	X54371.1_w347	X54371.1_w347	-1
1938	X54372.1_w0	X54372.1_w0	20
1939	X54372.1_w50	X54372.1_w50	20
1940	X54372.1_w100	X54372.1_w100	18
1941	X54372.1_w150	X54372.1_w150	18
1942	X54372.1_w200	X54372.1_w200	-1
1943	X54372.1_w250	X54372.1_w250	18
1944	X54372.1_w300	X54372.1_w300	-1
1945	X54372.1_w350	X54372.1_w350	-1
1946	X54372.1_w400	X54372.1_w400	18
1947	X54372.1_w450	X54372.1_w450	20
1948	X54372.1_w500	X54372.1_w500	18
1949	X54372.1_w550	X54372.1_w550	13
1950	X54372.1_w600	X54372.1_w600	18
1951	X54372.1_w650	X54372.1_w650	-1
1952	X54372.1_w700	X54372.1_w700	-1
1953	X54372.1_w750	X54372.1_w750	-1
1954	X54372.1_w800	X54372.1_w800	13
1955	X54372.1_w850	X54372.1_w850	-1
1956	X54372.1_w900	X54372.1_w900	13
1957	X54372.1_w950	X54372.1_w950	-1
1958	X54372.1_w1000	X54372.1_w1000	13
1959	X54372.1_w1050	X54372.1_w1050	-1
1960	X54372.1_w1100	X54372.1_w1100	-1
1961	X54372.1_w1150	X54372.1_w1150	-1
1962	X54372.1_w1200	X54372.1_w1200	13
1963	X54372.1_w1250	X54372.1_w1250	13
1964	X54372.1_w1286	X54372.1_w1286	13
1965	X54373.1_w0	X54373.1_w0	13
1966	X54373.1_w50	X54373.1_w50	5
1967	X54373.1_w100	X54373.1_w100	13
1968	X54373.1_w150	X54373.1_w150	13
1969	X54373.1_w200	X54373.1_w200	13
1970	X54373.1_w250	X54373.1_w250	13
1971	X54373.1_w300	X54373.1_w300	-1
1972	X54373.1_w350	X54373.1_w350	5
1973	X54373.1_w400	X54373.1_w400	5
1974	X54373.1_w450	X54373.1_w450	-1
1975	X54373.1_w500	X54373.1_w500	5
1976	X54373.1_w550	X54373.1_w550	5
1977	X54373.1_w600	X54373.1_w600	5
1978	X54373.1_w650	X54373.1_w650	5
1979	X54373.1_w700	X54373.1_w700	-1
1980	X54373.1_w750	X54373.1_w750	7
1981	X54373.1_w800	X54373.1_w800	5
1982	X54373.1_w850	X54373.1_w850	7
1983	X54373.1_w900	X54373.1_w900	-1
1984	X54373.1_w950	X54373.1_w950	7
1985	X54373.1_w1000	X54373.1_w1000	-1
1986	X54373.1_w1050	X54373.1_w1050	5
1987	X54373.1_w1100	X54373.1_w1100	5
1988	X54373.1_w1150	X54373.1_w1150	-1
1989	X54373.1_w1200	X54373.1_w1200	7
1990	X54373.1_w1250	X54373.1_w1250	7
1991	X54373.1_w1288	X54373.1_w1288	5
1992	X54374.1_w0	X54374.1_w0	6
1993	X54374.1_w50	X54374.1_w50	-1
1994	X54374.1_w100	X54374.1_w100	6
1995	X54374.1_w150	X54374.1_w150	-1
1996	X54374.1_w200	X54374.1_w200	6
1997	X54374.1_w250	X54374.1_w250	-1
1998	X54374.1_w300	X54374.1_w300	6
1999	X54374.1_w350	X54374.1_w350	-1
2000	X54374.1_w400	X54374.1_w400	-1
2001	X54374.1_w450	X54374.1_w450	4
2002	X54374.1_w500	X54374.1_w500	6
2003	X54374.1_w550	X54374.1_w550	-1
2004	X54374.1_w600	X54374.1_w600	4
2005	X54374.1_w650	X54374.1_w650	-1
2006	X54374.1_w700	X54374.1_w700	-1
2007	X54374.1_w750	X54374.1_w750	6
2008	X54374.1_w800	X54374.1_w800	-1
2009	X54374.1_w850	X54374.1_w850	4
2010	X54374.1_w900	X54374.1_w900	-1
2011	X54374.1_w950	X54374.1_w950	-1
2012	X54374.1_w1000	X54374.1_w1000	-1
2013	X54374.1_w1050	X54374.1_w1050	-1
2014	X54374.1_w1100	X54374.1_w1100	4
2015	X54374.1_w1150	X54374.1_w1150	-1
2016	X54374.1_w1200	X54374.1_w1200	4
2017	X54374.1_w1250	X54374.1_w1250	4
2018	X54374.1_w1288	X54374.1_w1288	4
2019	X54996.1_w0	X54996.1_w0	-1
2020	X54996.1_w50	X54996.1_w50	4
2021	X54996.1_w100	X54996.1_w100	4
2022	X54996.1_w150	X54996.1_w150	-1
2023	X54996.1_w200	X54996.1_w200	4
2024	X54996.1_w250	X54996.1_w250	-1
2025	X54996.1_w300	X54996.1_w300	-1
2026	X54996.1_w350	X54996.1_w350	-1
2027	X54996.1_w400	X54996.1_w400	-1
2028	X54996.1_w450	X54996.1_w450	-1
2029	X54996.1_w500	X54996.1_w500	-1
2030	X54996.1_w550	X54996.1_w550	-1
2031	X54996.1_w600	X54996.1_w600	3
2032	X54996.1_w650	X54996.1_w650	3
2033	X54996.1_w700	X54996.1_w700	3
2034	X54996.1_w750	X54996.1_w750	-1
2035	X54996.1_w800	X54996.1_w800	3
2036	X54996.1_w850	X54996.1_w850	4
2037	X54996.1_w859	X54996.1_w859	-1
2038	X57592.1_w0	X57592.1_w0	3
2039	X57592.1_w50	X57592.1_w50	3
2040	X57592.1_w93	X57592.1_w93	-1
2041	X57593.1_w0	X57593.1_w0	3
2042	X57593.1_w50	X57593.1_w50	3
2043	X57593.1_w100	X57593.1_w100	3
2044	X57593.1_w150	X57593.1_w150	3
2045	X57593.1_w179	X57593.1_w179	-1
2046	X57594.1_full	X57594.1_full	-1
2047	Z18377.1_full	Z18377.1_full	3
2048	Z18417.1_full	Z18417.1_full	3
2049	Z11479.1_w0	Z11479.1_w0	3
2050	Z11479.1_w50	Z11479.1_w50	3
2051	Z11479.1_w100	Z11479.1_w100	-1
2052	Z11479.1_w150	Z11479.1_w150	3
2053	Z11479.1_w200	Z11479.1_w200	3
2054	Z11479.1_w239	Z11479.1_w239	3
2055	X61752.1_w0	X61752.1_w0	3
2056	X61752.1_w7	X61752.1_w7	-1
2057	Z21608.1_w0	Z21608.1_w0	-1
2058	Z21608.1_w50	Z21608.1_w50	3
2059	Z21608.1_w100	Z21608.1_w100	3
2060	Z21608.1_w150	Z21608.1_w150	3
2061	Z21608.1_w200	Z21608.1_w200	3
2062	Z21608.1_w250	Z21608.1_w250	3
2063	Z21608.1_w300	Z21608.1_w300	3
2064	Z21608.1_w350	Z21608.1_w350	3
2065	Z21608.1_w400	Z21608.1_w400	3
2066	Z21608.1_w450	Z21608.1_w450	-1
2067	Z21608.1_w500	Z21608.1_w500	3
2068	Z21608.1_w550	Z21608.1_w550	3
2069	Z21608.1_w600	Z21608.1_w600	2
2070	Z21608.1_w650	Z21608.1_w650	-1
2071	Z21608.1_w700	Z21608.1_w700	-1
2072	Z21608.1_w750	Z21608.1_w750	3
2073	Z21608.1_w800	Z21608.1_w800	2
2074	Z21608.1_w850	Z21608.1_w850	2
2075	Z21608.1_w900	Z21608.1_w900	-1
2076	Z21608.1_w950	Z21608.1_w950	3
2077	Z21608.1_w1000	Z21608.1_w1000	2
2078	Z21608.1_w1050	Z21608.1_w1050	3
2079	Z21608.1_w1100	Z21608.1_w1100	3
2080	Z21608.1_w1150	Z21608.1_w1150	2
2081	Z21608.1_w1200	Z21608.1_w1200	2
2082	Z21608.1_w1222	Z21608.1_w1222	-1
2083	X16587.1_w0	X16587.1_w0	2
2084	X16587.1_w50	X16587.1_w50	2
2085	X16587.1_w98	X16587.1_w98	2
2086	X16588.1_w0	X16588.1_w0	-1
2087	X16588.1_w50	X16588.1_w50	-1
2088	X16588.1_w100	X16588.1_w100	2
2089	X16588.1_w150	X16588.1_w150	-1
2090	X16588.1_w200	X16588.1_w200	-1
2091	X16588.1_w246	X16588.1_w246	2
2092	X16589.1_full	X16589.1_full	-1
2093	X05060.1_full	X05060.1_full	-1
2094	X57266.1_w0	X57266.1_w0	-1
2095	X57266.1_w50	X57266.1_w50	-1
2096	X57266.1_w100	X57266.1_w100	2
2097	X57266.1_w150	X57266.1_w150	-1
2098	X57266.1_w200	X57266.1_w200	2
2099	X57266.1_w250	X57266.1_w250	-1
2100	X57266.1_w300	X57266.1_w300	-1
2101	X57266.1_w350	X57266.1_w350	2
2102	X57266.1_w400	X57266.1_w400	-1
2103	X57266.1_w450	X57266.1_w450	2
2104	X57266.1_w500	X57266.1_w500	8
2105	X57266.1_w508	X57266.1_w508	-1
2106	X57267.1_w0	X57267.1_w0	-1
2107	X57267.1_w50	X57267.1_w50	-1
2108	X57267.1_w100	X57267.1_w100	-1
2109	X57267.1_w150	X57267.1_w150	8
2110	X57267.1_w200	X57267.1_w200	-1
2111	X57267.1_w250	X57267.1_w250	8
2112	X57267.1_w274	X57267.1_w274	8
2113	X60772.1_w0	X60772.1_w0	8
2114	X60772.1_w50	X60772.1_w50	8
2115	X60772.1_w100	X60772.1_w100	8
2116	X60772.1_w150	X60772.1_w150	-1
2117	X60772.1_w200	X60772.1_w200	-1
2118	X60772.1_w250	X60772.1_w250	-1
2119	X60772.1_w300	X60772.1_w300	-1
2120	X60772.1_w350	X60772.1_w350	-1
2121	X60772.1_w400	X60772.1_w400	-1
2122	X60772.1_w450	X60772.1_w450	9
2123	X60772.1_w482	X60772.1_w482	-1
2124	X65988.1_w0	X65988.1_w0	-1
2125	X65988.1_w50	X65988.1_w50	-1
2126	X65988.1_w52	X65988.1_w52	9
2127	X65990.1_w0	X65990.1_w0	-1
2128	X65990.1_w50	X65990.1_w50	9
2129	X65990.1_w51	X65990.1_w51	9
2130	X65991.1_w0	X65991.1_w0	9
2131	X65991.1_w50	X65991.1_w50	-1
2132	X65991.1_w53	X65991.1_w53	-1
2133	X65983.1_w0	X65983.1_w0	12
2134	X65983.1_w50	X65983.1_w50	9
2135	X65983.1_w56	X65983.1_w56	-1
2136	X65984.1_w0	X65984.1_w0	9
2137	X65984.1_w50	X65984.1_w50	9
2138	X65984.1_w57	X65984.1_w57	9
2139	X65985.1_w0	X65985.1_w0	-1
2140	X65985.1_w50	X65985.1_w50	9
2141	X65985.1_w53	X65985.1_w53	9
2142	X65987.1_w0	X65987.1_w0	-1
2143	X65987.1_w50	X65987.1_w50	9
2144	X65987.1_w51	X65987.1_w51	12
2145	X15226.1_w0	X15226.1_w0	9
2146	X15226.1_w50	X15226.1_w50	9
2147	X15226.1_w100	X15226.1_w100	9
2148	X15226.1_w150	X15226.1_w150	-1
2149	X15226.1_w200	X15226.1_w200	-1
2150	X15226.1_w250	X15226.1_w250	-1
2151	X15226.1_w300	X15226.1_w300	-1
2152	X15226.1_w350	X15226.1_w350	-1
2153	X15226.1_w400	X15226.1_w400	12
2154	X15226.1_w450	X15226.1_w450	-1
2155	X15226.1_w500	X15226.1_w500	9
2156	X15226.1_w550	X15226.1_w550	12
2157	X15226.1_w600	X15226.1_w600	12
2158	X15226.1_w650	X15226.1_w650	12
2159	X15226.1_w700	X15226.1_w700	-1
2160	X15226.1_w750	X15226.1_w750	12
2161	X15226.1_w800	X15226.1_w800	12
2162	X15226.1_w850	X15226.1_w850	12
2163	X15226.1_w900	X15226.1_w900	12
2164	X15226.1_w950	X15226.1_w950	-1
2165	X15226.1_w1000	X15226.1_w1000	12
2166	X15226.1_w1050	X15226.1_w1050	12
2167	X15226.1_w1100	X15226.1_w1100	12
2168	X15226.1_w1150	X15226.1_w1150	-1
2169	X15226.1_w1200	X15226.1_w1200	9
2170	X15226.1_w1250	X15226.1_w1250	-1
2171	X15226.1_w1300	X15226.1_w1300	12
2172	X15226.1_w1350	X15226.1_w1350	12
2173	X15226.1_w1400	X15226.1_w1400	-1
2174	X15226.1_w1450	X15226.1_w1450	12
2175	X15226.1_w1500	X15226.1_w1500	12
2176	X15226.1_w1550	X15226.1_w1550	12
2177	X15226.1_w1600	X15226.1_w1600	-1
2178	X15226.1_w1650	X15226.1_w1650	12
2179	X15226.1_w1700	X15226.1_w1700	12
2180	X15226.1_w1750	X15226.1_w1750	12
2181	X15226.1_w1800	X15226.1_w1800	-1
2182	X15226.1_w1850	X15226.1_w1850	12
2183	X15226.1_w1900	X15226.1_w1900	-1
2184	X15226.1_w1950	X15226.1_w1950	12
2185	X15226.1_w2000	X15226.1_w2000	12
2186	X15226.1_w2050	X15226.1_w2050	12
2187	X15226.1_w2100	X15226.1_w2100	12
2188	X15226.1_w2150	X15226.1_w2150	12
2189	X15226.1_w2200	X15226.1_w2200	-1
2190	X15226.1_w2250	X15226.1_w2250	12
2191	X15226.1_w2300	X15226.1_w2300	-1
2192	X15226.1_w2350	X15226.1_w2350	11
2193	X15226.1_w2375	X15226.1_w2375	-1
2194	X15693.1_w0	X15693.1_w0	-1
2195	X15693.1_w50	X15693.1_w50	12
2196	X15693.1_w100	X15693.1_w100	-1
2197	X15693.1_w150	X15693.1_w150	12
2198	X15693.1_w200	X15693.1_w200	-1
2199	X15693.1_w250	X15693.1_w250	-1
2200	X15693.1_w300	X15693.1_w300	-1
2201	X15693.1_w350	X15693.1_w350	-1
2202	X15693.1_w400	X15693.1_w400	-1
2203	X15693.1_w450	X15693.1_w450	-1
2204	X15693.1_w500	X15693.1_w500	-1
2205	X15693.1_w550	X15693.1_w550	-1
2206	X15693.1_w600	X15693.1_w600	-1
2207	X15693.1_w610	X15693.1_w610	10
2208	X15691.1_w0	X15691.1_w0	-1
2209	X15691.1_w50	X15691.1_w50	12
2210	X15691.1_w100	X15691.1_w100	-1
2211	X15691.1_w150	X15691.1_w150	11
2212	X15691.1_w200	X15691.1_w200	11
2213	X15691.1_w250	X15691.1_w250	10
2214	X15691.1_w300	X15691.1_w300	-1
2215	X15691.1_w350	X15691.1_w350	10
2216	X15691.1_w400	X15691.1_w400	10
2217	X15691.1_w450	X15691.1_w450	-1
2218	X15691.1_w500	X15691.1_w500	10
2219	X15691.1_w514	X15691.1_w514	-1
2220	X15692.1_w0	X15692.1_w0	-1
2221	X15692.1_w50	X15692.1_w50	-1
2222	X15692.1_w100	X15692.1_w100	11
2223	X15692.1_w150	X15692.1_w150	10
2224	X15692.1_w200	X15692.1_w200	-1
2225	X15692.1_w250	X15692.1_w250	-1
2226	X15692.1_w300	X15692.1_w300	-1
2227	X15692.1_w350	X15692.1_w350	10
2228	X15692.1_w400	X15692.1_w400	11
2229	X15692.1_w410	X15692.1_w410	-1
2230	X05587.1_w0	X05587.1_w0	11
2231	X05587.1_w50	X05587.1_w50	-1
2232	X05587.1_w100	X05587.1_w100	1
2233	X05587.1_w150	X05587.1_w150	-1
2234	X05587.1_w200	X05587.1_w200	1
2235	X05587.1_w250	X05587.1_w250	-1
2236	X05587.1_w300	X05587.1_w300	-1
2237	X05587.1_w350	X05587.1_w350	-1
2238	X05587.1_w400	X05587.1_w400	1
2239	X05587.1_w408	X05587.1_w408	1
2240	X05588.1_w0	X05588.1_w0	1
2241	X05588.1_w50	X05588.1_w50	-1
2242	X05588.1_w100	X05588.1_w100	-1
2243	X05588.1_w150	X05588.1_w150	-1
2244	X05588.1_w200	X05588.1_w200	-1
2245	X05588.1_w203	X05588.1_w203	-1
2246	X05589.1_w0	X05589.1_w0	-1
2247	X05589.1_w50	X05589.1_w50	-1
2248	X05589.1_w100	X05589.1_w100	-1
2249	X05589.1_w150	X05589.1_w150	-1
2250	X05589.1_w200	X05589.1_w200	-1
2251	X05589.1_w250	X05589.1_w250	-1
2252	X05589.1_w294	X05589.1_w294	-1
2253	X05590.1_w0	X05590.1_w0	-1
2254	X05590.1_w50	X05590.1_w50	-1
2255	X05590.1_w100	X05590.1_w100	-1
2256	X05590.1_w150	X05590.1_w150	-1
2257	X05590.1_w200	X05590.1_w200	28
2258	X05590.1_w241	X05590.1_w241	-1
2259	X55684.1_w0	X55684.1_w0	58
2260	X55684.1_w50	X55684.1_w50	-1
2261	X55684.1_w100	X55684.1_w100	-1
2262	X55684.1_w150	X55684.1_w150	28
2263	X55684.1_w200	X55684.1_w200	28
2264	X55684.1_w250	X55684.1_w250	-1
2265	X55684.1_w300	X55684.1_w300	28
2266	X55684.1_w350	X55684.1_w350	28
2267	X55684.1_w400	X55684.1_w400	28
2268	X55684.1_w450	X55684.1_w450	28
2269	X55684.1_w500	X55684.1_w500	-1
2270	X55684.1_w550	X55684.1_w550	60
2271	X55684.1_w600	X55684.1_w600	28
2272	X55684.1_w650	X55684.1_w650	28
2273	X55684.1_w690	X55684.1_w690	28
2274	X55681.1_w0	X55681.1_w0	28
2275	X55681.1_w50	X55681.1_w50	28
2276	X55681.1_w100	X55681.1_w100	28
2277	X55681.1_w150	X55681.1_w150	28
2278	X55681.1_w200	X55681.1_w200	28
2279	X55681.1_w209	X55681.1_w209	28
2280	X55690.1_w0	X55690.1_w0	-1
2281	X55690.1_w50	X55690.1_w50	28
2282	X55690.1_w100	X55690.1_w100	28
2283	X55690.1_w135	X55690.1_w135	28
2284	X55691.1_w0	X55691.1_w0	28
2285	X55691.1_w50	X55691.1_w50	28
2286	X55691.1_w100	X55691.1_w100	28
2287	X55691.1_w150	X55691.1_w150	28
2288	X55691.1_w200	X55691.1_w200	28
2289	X55691.1_w250	X55691.1_w250	28
2290	X55691.1_w300	X55691.1_w300	28
2291	X55691.1_w350	X55691.1_w350	28
2292	X55691.1_w369	X55691.1_w369	28
2293	X55692.1_w0	X55692.1_w0	28
2294	X55692.1_w50	X55692.1_w50	28
2295	X55692.1_w100	X55692.1_w100	28
2296	X55692.1_w150	X55692.1_w150	28
2297	X55692.1_w200	X55692.1_w200	28
2298	X55692.1_w250	X55692.1_w250	28
2299	X55692.1_w300	X55692.1_w300	28
2300	X55692.1_w350	X55692.1_w350	28
2301	X55692.1_w369	X55692.1_w369	28
2302	X55694.1_w0	X55694.1_w0	28
2303	X55694.1_w50	X55694.1_w50	28
2304	X55694.1_w100	X55694.1_w100	28
2305	X55694.1_w150	X55694.1_w150	28
2306	X55694.1_w152	X55694.1_w152	28
2307	X55696.1_w0	X55696.1_w0	28
2308	X55696.1_w50	X55696.1_w50	28
2309	X55696.1_w100	X55696.1_w100	28
2310	X55696.1_w150	X55696.1_w150	28
2311	X55696.1_w154	X55696.1_w154	28
2312	X55682.1_w0	X55682.1_w0	28
2313	X55682.1_w50	X55682.1_w50	28
2314	X55682.1_w100	X55682.1_w100	28
2315	X55682.1_w107	X55682.1_w107	28
2316	X55686.1_w0	X55686.1_w0	28
2317	X55686.1_w50	X55686.1_w50	28
2318	X55686.1_w59	X55686.1_w59	28
2319	X55688.1_w0	X55688.1_w0	-1
2320	X55688.1_w50	X55688.1_w50	28
2321	X55688.1_w100	X55688.1_w100	28
2322	X55688.1_w150	X55688.1_w150	28
2323	X55688.1_w200	X55688.1_w200	28
2324	X55688.1_w250	X55688.1_w250	28
